"","X","STATION","NAME","LATITUDE","LONGITUDE","DATE","BAD_WEATHER"
"5163",5163,"US1NJMD0043","WOODBRIDGE TWP 1.1 ESE, NJ US",40.5554,-74.274,"2015-05-30",0
"5164",5164,"US1NJMD0043","WOODBRIDGE TWP 1.1 ESE, NJ US",40.5554,-74.274,"2015-05-31",0
"5165",5165,"US1NJMD0043","WOODBRIDGE TWP 1.1 ESE, NJ US",40.5554,-74.274,"2015-06-01",1
"5166",5166,"US1NJMD0043","WOODBRIDGE TWP 1.1 ESE, NJ US",40.5554,-74.274,"2015-06-02",1
"5167",5167,"US1NJMD0043","WOODBRIDGE TWP 1.1 ESE, NJ US",40.5554,-74.274,"2015-06-03",1
"5168",5168,"US1NJMD0043","WOODBRIDGE TWP 1.1 ESE, NJ US",40.5554,-74.274,"2015-06-04",0
"5169",5169,"US1NJMD0043","WOODBRIDGE TWP 1.1 ESE, NJ US",40.5554,-74.274,"2015-06-05",1
"5170",5170,"US1NJMD0043","WOODBRIDGE TWP 1.1 ESE, NJ US",40.5554,-74.274,"2015-06-06",1
"5171",5171,"US1NJMD0043","WOODBRIDGE TWP 1.1 ESE, NJ US",40.5554,-74.274,"2015-06-07",0
"5172",5172,"US1NJMD0043","WOODBRIDGE TWP 1.1 ESE, NJ US",40.5554,-74.274,"2015-06-08",0
"5173",5173,"US1NJMD0043","WOODBRIDGE TWP 1.1 ESE, NJ US",40.5554,-74.274,"2015-06-09",1
"5174",5174,"US1NJMD0043","WOODBRIDGE TWP 1.1 ESE, NJ US",40.5554,-74.274,"2015-06-10",0
"5175",5175,"US1NJMD0043","WOODBRIDGE TWP 1.1 ESE, NJ US",40.5554,-74.274,"2015-06-11",0
"5176",5176,"US1NJMD0043","WOODBRIDGE TWP 1.1 ESE, NJ US",40.5554,-74.274,"2015-06-12",0
"5177",5177,"US1NJMD0043","WOODBRIDGE TWP 1.1 ESE, NJ US",40.5554,-74.274,"2015-06-13",0
"5178",5178,"US1NJMD0043","WOODBRIDGE TWP 1.1 ESE, NJ US",40.5554,-74.274,"2015-06-14",0
"5179",5179,"US1NJMD0043","WOODBRIDGE TWP 1.1 ESE, NJ US",40.5554,-74.274,"2015-06-15",1
"5180",5180,"US1NJMD0043","WOODBRIDGE TWP 1.1 ESE, NJ US",40.5554,-74.274,"2015-06-16",1
"5181",5181,"US1NJMD0043","WOODBRIDGE TWP 1.1 ESE, NJ US",40.5554,-74.274,"2015-06-17",1
"5182",5182,"US1NJMD0043","WOODBRIDGE TWP 1.1 ESE, NJ US",40.5554,-74.274,"2015-06-18",0
"5183",5183,"US1NJMD0043","WOODBRIDGE TWP 1.1 ESE, NJ US",40.5554,-74.274,"2015-06-19",1
"5184",5184,"US1NJMD0043","WOODBRIDGE TWP 1.1 ESE, NJ US",40.5554,-74.274,"2015-06-20",0
"5185",5185,"US1NJMD0043","WOODBRIDGE TWP 1.1 ESE, NJ US",40.5554,-74.274,"2015-06-21",1
"5186",5186,"US1NJMD0043","WOODBRIDGE TWP 1.1 ESE, NJ US",40.5554,-74.274,"2015-06-22",0
"5187",5187,"US1NJMD0043","WOODBRIDGE TWP 1.1 ESE, NJ US",40.5554,-74.274,"2015-06-23",0
"5188",5188,"US1NJMD0043","WOODBRIDGE TWP 1.1 ESE, NJ US",40.5554,-74.274,"2015-06-24",1
"5189",5189,"US1NJMD0043","WOODBRIDGE TWP 1.1 ESE, NJ US",40.5554,-74.274,"2015-06-25",0
"5190",5190,"US1NJMD0043","WOODBRIDGE TWP 1.1 ESE, NJ US",40.5554,-74.274,"2015-06-26",0
"5191",5191,"US1NJMD0043","WOODBRIDGE TWP 1.1 ESE, NJ US",40.5554,-74.274,"2015-06-27",0
"5192",5192,"US1NJMD0043","WOODBRIDGE TWP 1.1 ESE, NJ US",40.5554,-74.274,"2015-06-28",1
"5193",5193,"US1NJMD0043","WOODBRIDGE TWP 1.1 ESE, NJ US",40.5554,-74.274,"2015-06-29",1
"5194",5194,"US1NJMD0043","WOODBRIDGE TWP 1.1 ESE, NJ US",40.5554,-74.274,"2015-06-30",0
"5195",5195,"US1NJMD0043","WOODBRIDGE TWP 1.1 ESE, NJ US",40.5554,-74.274,"2015-07-01",1
"5196",5196,"US1NJMD0043","WOODBRIDGE TWP 1.1 ESE, NJ US",40.5554,-74.274,"2015-07-02",0
"5197",5197,"US1NJMD0043","WOODBRIDGE TWP 1.1 ESE, NJ US",40.5554,-74.274,"2015-07-03",0
"5198",5198,"US1NJMD0043","WOODBRIDGE TWP 1.1 ESE, NJ US",40.5554,-74.274,"2015-07-04",0
"5199",5199,"US1NJMD0043","WOODBRIDGE TWP 1.1 ESE, NJ US",40.5554,-74.274,"2015-07-05",1
"5200",5200,"US1NJMD0043","WOODBRIDGE TWP 1.1 ESE, NJ US",40.5554,-74.274,"2015-07-06",0
"5201",5201,"US1NJMD0043","WOODBRIDGE TWP 1.1 ESE, NJ US",40.5554,-74.274,"2015-07-07",0
"5202",5202,"US1NJMD0043","WOODBRIDGE TWP 1.1 ESE, NJ US",40.5554,-74.274,"2015-07-08",1
"5203",5203,"US1NJMD0043","WOODBRIDGE TWP 1.1 ESE, NJ US",40.5554,-74.274,"2015-07-09",0
"5204",5204,"US1NJMD0043","WOODBRIDGE TWP 1.1 ESE, NJ US",40.5554,-74.274,"2015-07-10",1
"5205",5205,"US1NJMD0043","WOODBRIDGE TWP 1.1 ESE, NJ US",40.5554,-74.274,"2015-07-11",0
"5206",5206,"US1NJMD0043","WOODBRIDGE TWP 1.1 ESE, NJ US",40.5554,-74.274,"2015-07-12",0
"5207",5207,"US1NJMD0043","WOODBRIDGE TWP 1.1 ESE, NJ US",40.5554,-74.274,"2015-07-13",0
"5208",5208,"US1NJMD0043","WOODBRIDGE TWP 1.1 ESE, NJ US",40.5554,-74.274,"2015-07-14",0
"5209",5209,"US1NJMD0043","WOODBRIDGE TWP 1.1 ESE, NJ US",40.5554,-74.274,"2015-07-15",1
"5210",5210,"US1NJMD0043","WOODBRIDGE TWP 1.1 ESE, NJ US",40.5554,-74.274,"2015-07-16",1
"5211",5211,"US1NJMD0043","WOODBRIDGE TWP 1.1 ESE, NJ US",40.5554,-74.274,"2015-07-17",0
"5212",5212,"US1NJMD0043","WOODBRIDGE TWP 1.1 ESE, NJ US",40.5554,-74.274,"2015-07-18",0
"5213",5213,"US1NJMD0043","WOODBRIDGE TWP 1.1 ESE, NJ US",40.5554,-74.274,"2015-07-19",1
"5214",5214,"US1NJMD0043","WOODBRIDGE TWP 1.1 ESE, NJ US",40.5554,-74.274,"2015-07-20",0
"5215",5215,"US1NJMD0043","WOODBRIDGE TWP 1.1 ESE, NJ US",40.5554,-74.274,"2015-07-21",0
"5216",5216,"US1NJMD0043","WOODBRIDGE TWP 1.1 ESE, NJ US",40.5554,-74.274,"2015-07-22",1
"5217",5217,"US1NJMD0043","WOODBRIDGE TWP 1.1 ESE, NJ US",40.5554,-74.274,"2015-07-23",0
"5218",5218,"US1NJMD0043","WOODBRIDGE TWP 1.1 ESE, NJ US",40.5554,-74.274,"2015-07-24",0
"5219",5219,"US1NJMD0043","WOODBRIDGE TWP 1.1 ESE, NJ US",40.5554,-74.274,"2015-07-25",0
"5220",5220,"US1NJMD0043","WOODBRIDGE TWP 1.1 ESE, NJ US",40.5554,-74.274,"2015-07-26",0
"5221",5221,"US1NJMD0043","WOODBRIDGE TWP 1.1 ESE, NJ US",40.5554,-74.274,"2015-07-27",1
"5222",5222,"US1NJMD0043","WOODBRIDGE TWP 1.1 ESE, NJ US",40.5554,-74.274,"2015-07-28",1
"5223",5223,"US1NJMD0043","WOODBRIDGE TWP 1.1 ESE, NJ US",40.5554,-74.274,"2015-07-29",0
"5224",5224,"US1NJMD0043","WOODBRIDGE TWP 1.1 ESE, NJ US",40.5554,-74.274,"2015-07-30",0
"5225",5225,"US1NJMD0043","WOODBRIDGE TWP 1.1 ESE, NJ US",40.5554,-74.274,"2015-07-31",1
"5226",5226,"US1NJMD0043","WOODBRIDGE TWP 1.1 ESE, NJ US",40.5554,-74.274,"2015-08-01",0
"5227",5227,"US1NJMD0043","WOODBRIDGE TWP 1.1 ESE, NJ US",40.5554,-74.274,"2015-08-02",0
"5228",5228,"US1NJMD0043","WOODBRIDGE TWP 1.1 ESE, NJ US",40.5554,-74.274,"2015-08-03",0
"5229",5229,"US1NJMD0043","WOODBRIDGE TWP 1.1 ESE, NJ US",40.5554,-74.274,"2015-08-04",1
"5230",5230,"US1NJMD0043","WOODBRIDGE TWP 1.1 ESE, NJ US",40.5554,-74.274,"2015-08-05",0
"5231",5231,"US1NJMD0043","WOODBRIDGE TWP 1.1 ESE, NJ US",40.5554,-74.274,"2015-08-06",0
"5232",5232,"US1NJMD0043","WOODBRIDGE TWP 1.1 ESE, NJ US",40.5554,-74.274,"2015-08-07",0
"5233",5233,"US1NJMD0043","WOODBRIDGE TWP 1.1 ESE, NJ US",40.5554,-74.274,"2015-08-08",0
"5234",5234,"US1NJMD0043","WOODBRIDGE TWP 1.1 ESE, NJ US",40.5554,-74.274,"2015-08-09",0
"5235",5235,"US1NJMD0043","WOODBRIDGE TWP 1.1 ESE, NJ US",40.5554,-74.274,"2015-08-10",0
"5236",5236,"US1NJMD0043","WOODBRIDGE TWP 1.1 ESE, NJ US",40.5554,-74.274,"2015-08-11",1
"5237",5237,"US1NJMD0043","WOODBRIDGE TWP 1.1 ESE, NJ US",40.5554,-74.274,"2015-08-12",1
"5238",5238,"US1NJMD0043","WOODBRIDGE TWP 1.1 ESE, NJ US",40.5554,-74.274,"2015-08-13",0
"5239",5239,"US1NJMD0043","WOODBRIDGE TWP 1.1 ESE, NJ US",40.5554,-74.274,"2015-08-14",0
"5240",5240,"US1NJMD0043","WOODBRIDGE TWP 1.1 ESE, NJ US",40.5554,-74.274,"2015-08-15",0
"5241",5241,"US1NJMD0043","WOODBRIDGE TWP 1.1 ESE, NJ US",40.5554,-74.274,"2015-08-16",0
"5242",5242,"US1NJMD0043","WOODBRIDGE TWP 1.1 ESE, NJ US",40.5554,-74.274,"2015-08-17",0
"5243",5243,"US1NJMD0043","WOODBRIDGE TWP 1.1 ESE, NJ US",40.5554,-74.274,"2015-08-18",0
"5244",5244,"US1NJMD0043","WOODBRIDGE TWP 1.1 ESE, NJ US",40.5554,-74.274,"2015-08-19",0
"5245",5245,"US1NJMD0043","WOODBRIDGE TWP 1.1 ESE, NJ US",40.5554,-74.274,"2015-08-20",0
"5246",5246,"US1NJMD0043","WOODBRIDGE TWP 1.1 ESE, NJ US",40.5554,-74.274,"2015-08-21",1
"5247",5247,"US1NJMD0043","WOODBRIDGE TWP 1.1 ESE, NJ US",40.5554,-74.274,"2015-08-22",0
"5248",5248,"US1NJMD0043","WOODBRIDGE TWP 1.1 ESE, NJ US",40.5554,-74.274,"2015-08-23",0
"5249",5249,"US1NJMD0043","WOODBRIDGE TWP 1.1 ESE, NJ US",40.5554,-74.274,"2015-08-24",0
"5250",5250,"US1NJMD0043","WOODBRIDGE TWP 1.1 ESE, NJ US",40.5554,-74.274,"2015-08-25",0
"5251",5251,"US1NJMD0043","WOODBRIDGE TWP 1.1 ESE, NJ US",40.5554,-74.274,"2015-08-26",0
"5252",5252,"US1NJMD0043","WOODBRIDGE TWP 1.1 ESE, NJ US",40.5554,-74.274,"2015-08-27",0
"5253",5253,"US1NJMD0043","WOODBRIDGE TWP 1.1 ESE, NJ US",40.5554,-74.274,"2015-08-28",0
"5254",5254,"US1NJMD0043","WOODBRIDGE TWP 1.1 ESE, NJ US",40.5554,-74.274,"2015-08-29",0
"5255",5255,"US1NJMD0043","WOODBRIDGE TWP 1.1 ESE, NJ US",40.5554,-74.274,"2015-08-30",0
"5256",5256,"US1NJMD0043","WOODBRIDGE TWP 1.1 ESE, NJ US",40.5554,-74.274,"2015-08-31",0
"5257",5257,"US1NJMD0043","WOODBRIDGE TWP 1.1 ESE, NJ US",40.5554,-74.274,"2015-09-01",0
"5258",5258,"US1NJMD0043","WOODBRIDGE TWP 1.1 ESE, NJ US",40.5554,-74.274,"2015-09-02",0
"5259",5259,"US1NJMD0043","WOODBRIDGE TWP 1.1 ESE, NJ US",40.5554,-74.274,"2015-09-03",0
"5260",5260,"US1NJMD0043","WOODBRIDGE TWP 1.1 ESE, NJ US",40.5554,-74.274,"2015-09-04",0
"5261",5261,"US1NJMD0043","WOODBRIDGE TWP 1.1 ESE, NJ US",40.5554,-74.274,"2015-09-05",0
"5262",5262,"US1NJMD0043","WOODBRIDGE TWP 1.1 ESE, NJ US",40.5554,-74.274,"2015-09-06",0
"5263",5263,"US1NJMD0043","WOODBRIDGE TWP 1.1 ESE, NJ US",40.5554,-74.274,"2015-09-07",0
"5264",5264,"US1NJMD0043","WOODBRIDGE TWP 1.1 ESE, NJ US",40.5554,-74.274,"2015-09-08",0
"5265",5265,"US1NJMD0043","WOODBRIDGE TWP 1.1 ESE, NJ US",40.5554,-74.274,"2015-09-09",0
"5266",5266,"US1NJMD0043","WOODBRIDGE TWP 1.1 ESE, NJ US",40.5554,-74.274,"2015-09-10",1
"5267",5267,"US1NJMD0043","WOODBRIDGE TWP 1.1 ESE, NJ US",40.5554,-74.274,"2015-09-11",1
"5268",5268,"US1NJMD0043","WOODBRIDGE TWP 1.1 ESE, NJ US",40.5554,-74.274,"2015-09-12",0
"5269",5269,"US1NJMD0043","WOODBRIDGE TWP 1.1 ESE, NJ US",40.5554,-74.274,"2015-09-13",0
"5270",5270,"US1NJMD0043","WOODBRIDGE TWP 1.1 ESE, NJ US",40.5554,-74.274,"2015-09-14",0
"5271",5271,"US1NJMD0043","WOODBRIDGE TWP 1.1 ESE, NJ US",40.5554,-74.274,"2015-09-15",0
"5272",5272,"US1NJMD0043","WOODBRIDGE TWP 1.1 ESE, NJ US",40.5554,-74.274,"2015-09-16",0
"5273",5273,"US1NJMD0043","WOODBRIDGE TWP 1.1 ESE, NJ US",40.5554,-74.274,"2015-09-17",0
"5274",5274,"US1NJMD0043","WOODBRIDGE TWP 1.1 ESE, NJ US",40.5554,-74.274,"2015-09-18",0
"5275",5275,"US1NJMD0043","WOODBRIDGE TWP 1.1 ESE, NJ US",40.5554,-74.274,"2015-09-19",0
"5276",5276,"US1NJMD0043","WOODBRIDGE TWP 1.1 ESE, NJ US",40.5554,-74.274,"2015-09-20",0
"5277",5277,"US1NJMD0043","WOODBRIDGE TWP 1.1 ESE, NJ US",40.5554,-74.274,"2015-09-21",0
"5278",5278,"US1NJMD0043","WOODBRIDGE TWP 1.1 ESE, NJ US",40.5554,-74.274,"2015-09-22",0
"5279",5279,"US1NJMD0043","WOODBRIDGE TWP 1.1 ESE, NJ US",40.5554,-74.274,"2015-09-23",0
"5280",5280,"US1NJMD0043","WOODBRIDGE TWP 1.1 ESE, NJ US",40.5554,-74.274,"2015-09-24",0
"5281",5281,"US1NJMD0043","WOODBRIDGE TWP 1.1 ESE, NJ US",40.5554,-74.274,"2015-09-25",0
"5282",5282,"US1NJMD0043","WOODBRIDGE TWP 1.1 ESE, NJ US",40.5554,-74.274,"2015-09-26",0
"5283",5283,"US1NJMD0043","WOODBRIDGE TWP 1.1 ESE, NJ US",40.5554,-74.274,"2015-09-27",0
"5284",5284,"US1NJMD0043","WOODBRIDGE TWP 1.1 ESE, NJ US",40.5554,-74.274,"2015-09-28",0
"5285",5285,"US1NJMD0043","WOODBRIDGE TWP 1.1 ESE, NJ US",40.5554,-74.274,"2015-09-29",0
"5286",5286,"US1NJMD0043","WOODBRIDGE TWP 1.1 ESE, NJ US",40.5554,-74.274,"2015-09-30",1
"5287",5287,"US1NJMD0043","WOODBRIDGE TWP 1.1 ESE, NJ US",40.5554,-74.274,"2015-10-01",1
"5288",5288,"US1NJMD0043","WOODBRIDGE TWP 1.1 ESE, NJ US",40.5554,-74.274,"2015-10-02",1
"5289",5289,"US1NJMD0043","WOODBRIDGE TWP 1.1 ESE, NJ US",40.5554,-74.274,"2015-10-03",1
"5290",5290,"US1NJMD0043","WOODBRIDGE TWP 1.1 ESE, NJ US",40.5554,-74.274,"2015-10-04",1
"5291",5291,"US1NJMD0043","WOODBRIDGE TWP 1.1 ESE, NJ US",40.5554,-74.274,"2015-10-05",0
"5292",5292,"US1NJMD0043","WOODBRIDGE TWP 1.1 ESE, NJ US",40.5554,-74.274,"2015-10-06",0
"5293",5293,"US1NJMD0043","WOODBRIDGE TWP 1.1 ESE, NJ US",40.5554,-74.274,"2015-10-07",0
"5294",5294,"US1NJMD0043","WOODBRIDGE TWP 1.1 ESE, NJ US",40.5554,-74.274,"2015-10-08",0
"5295",5295,"US1NJMD0043","WOODBRIDGE TWP 1.1 ESE, NJ US",40.5554,-74.274,"2015-10-09",0
"5296",5296,"US1NJMD0043","WOODBRIDGE TWP 1.1 ESE, NJ US",40.5554,-74.274,"2015-10-10",1
"5297",5297,"US1NJMD0043","WOODBRIDGE TWP 1.1 ESE, NJ US",40.5554,-74.274,"2015-10-11",0
"5298",5298,"US1NJMD0043","WOODBRIDGE TWP 1.1 ESE, NJ US",40.5554,-74.274,"2015-10-12",0
"5299",5299,"US1NJMD0043","WOODBRIDGE TWP 1.1 ESE, NJ US",40.5554,-74.274,"2015-10-13",0
"5300",5300,"US1NJMD0043","WOODBRIDGE TWP 1.1 ESE, NJ US",40.5554,-74.274,"2015-10-14",1
"5301",5301,"US1NJMD0043","WOODBRIDGE TWP 1.1 ESE, NJ US",40.5554,-74.274,"2015-10-15",0
"5302",5302,"US1NJMD0043","WOODBRIDGE TWP 1.1 ESE, NJ US",40.5554,-74.274,"2015-10-16",0
"5303",5303,"US1NJMD0043","WOODBRIDGE TWP 1.1 ESE, NJ US",40.5554,-74.274,"2015-10-17",0
"5304",5304,"US1NJMD0043","WOODBRIDGE TWP 1.1 ESE, NJ US",40.5554,-74.274,"2015-10-18",0
"5305",5305,"US1NJMD0043","WOODBRIDGE TWP 1.1 ESE, NJ US",40.5554,-74.274,"2015-10-19",0
"5306",5306,"US1NJMD0043","WOODBRIDGE TWP 1.1 ESE, NJ US",40.5554,-74.274,"2015-10-20",0
"5307",5307,"US1NJMD0043","WOODBRIDGE TWP 1.1 ESE, NJ US",40.5554,-74.274,"2015-10-21",0
"5308",5308,"US1NJMD0043","WOODBRIDGE TWP 1.1 ESE, NJ US",40.5554,-74.274,"2015-10-22",0
"5309",5309,"US1NJMD0043","WOODBRIDGE TWP 1.1 ESE, NJ US",40.5554,-74.274,"2015-10-23",0
"5310",5310,"US1NJMD0043","WOODBRIDGE TWP 1.1 ESE, NJ US",40.5554,-74.274,"2015-10-24",0
"5311",5311,"US1NJMD0043","WOODBRIDGE TWP 1.1 ESE, NJ US",40.5554,-74.274,"2015-10-25",1
"5312",5312,"US1NJMD0043","WOODBRIDGE TWP 1.1 ESE, NJ US",40.5554,-74.274,"2015-10-26",1
"5313",5313,"US1NJMD0043","WOODBRIDGE TWP 1.1 ESE, NJ US",40.5554,-74.274,"2015-10-27",0
"5314",5314,"US1NJMD0043","WOODBRIDGE TWP 1.1 ESE, NJ US",40.5554,-74.274,"2015-10-28",0
"5315",5315,"US1NJMD0043","WOODBRIDGE TWP 1.1 ESE, NJ US",40.5554,-74.274,"2015-10-29",1
"5316",5316,"US1NJMD0043","WOODBRIDGE TWP 1.1 ESE, NJ US",40.5554,-74.274,"2015-10-30",0
"5317",5317,"US1NJMD0043","WOODBRIDGE TWP 1.1 ESE, NJ US",40.5554,-74.274,"2015-10-31",0
"5318",5318,"US1NJMD0043","WOODBRIDGE TWP 1.1 ESE, NJ US",40.5554,-74.274,"2015-11-01",0
"5319",5319,"US1NJMD0043","WOODBRIDGE TWP 1.1 ESE, NJ US",40.5554,-74.274,"2015-11-02",0
"5320",5320,"US1NJMD0043","WOODBRIDGE TWP 1.1 ESE, NJ US",40.5554,-74.274,"2015-11-03",0
"5321",5321,"US1NJMD0043","WOODBRIDGE TWP 1.1 ESE, NJ US",40.5554,-74.274,"2015-11-04",0
"5322",5322,"US1NJMD0043","WOODBRIDGE TWP 1.1 ESE, NJ US",40.5554,-74.274,"2015-11-05",0
"5323",5323,"US1NJMD0043","WOODBRIDGE TWP 1.1 ESE, NJ US",40.5554,-74.274,"2015-11-06",1
"5324",5324,"US1NJMD0043","WOODBRIDGE TWP 1.1 ESE, NJ US",40.5554,-74.274,"2015-11-07",1
"5325",5325,"US1NJMD0043","WOODBRIDGE TWP 1.1 ESE, NJ US",40.5554,-74.274,"2015-11-08",0
"5326",5326,"US1NJMD0043","WOODBRIDGE TWP 1.1 ESE, NJ US",40.5554,-74.274,"2015-11-09",0
"5327",5327,"US1NJMD0043","WOODBRIDGE TWP 1.1 ESE, NJ US",40.5554,-74.274,"2015-11-10",1
"5328",5328,"US1NJMD0043","WOODBRIDGE TWP 1.1 ESE, NJ US",40.5554,-74.274,"2015-11-11",1
"5329",5329,"US1NJMD0043","WOODBRIDGE TWP 1.1 ESE, NJ US",40.5554,-74.274,"2015-11-12",0
"5330",5330,"US1NJMD0043","WOODBRIDGE TWP 1.1 ESE, NJ US",40.5554,-74.274,"2015-11-13",1
"5331",5331,"US1NJMD0043","WOODBRIDGE TWP 1.1 ESE, NJ US",40.5554,-74.274,"2015-11-14",0
"5332",5332,"US1NJMD0043","WOODBRIDGE TWP 1.1 ESE, NJ US",40.5554,-74.274,"2015-11-15",0
"5333",5333,"US1NJMD0043","WOODBRIDGE TWP 1.1 ESE, NJ US",40.5554,-74.274,"2015-11-16",0
"5334",5334,"US1NJMD0043","WOODBRIDGE TWP 1.1 ESE, NJ US",40.5554,-74.274,"2015-11-17",0
"5335",5335,"US1NJMD0043","WOODBRIDGE TWP 1.1 ESE, NJ US",40.5554,-74.274,"2015-11-18",0
"5336",5336,"US1NJMD0043","WOODBRIDGE TWP 1.1 ESE, NJ US",40.5554,-74.274,"2015-11-19",0
"5337",5337,"US1NJMD0043","WOODBRIDGE TWP 1.1 ESE, NJ US",40.5554,-74.274,"2015-11-20",1
"5338",5338,"US1NJMD0043","WOODBRIDGE TWP 1.1 ESE, NJ US",40.5554,-74.274,"2015-11-21",0
"5339",5339,"US1NJMD0043","WOODBRIDGE TWP 1.1 ESE, NJ US",40.5554,-74.274,"2015-11-22",0
"5340",5340,"US1NJMD0043","WOODBRIDGE TWP 1.1 ESE, NJ US",40.5554,-74.274,"2015-11-23",0
"5341",5341,"US1NJMD0043","WOODBRIDGE TWP 1.1 ESE, NJ US",40.5554,-74.274,"2015-11-24",0
"5342",5342,"US1NJMD0043","WOODBRIDGE TWP 1.1 ESE, NJ US",40.5554,-74.274,"2015-11-25",0
"5343",5343,"US1NJMD0043","WOODBRIDGE TWP 1.1 ESE, NJ US",40.5554,-74.274,"2015-11-26",0
"5344",5344,"US1NJMD0043","WOODBRIDGE TWP 1.1 ESE, NJ US",40.5554,-74.274,"2015-11-27",0
"5345",5345,"US1NJMD0043","WOODBRIDGE TWP 1.1 ESE, NJ US",40.5554,-74.274,"2015-11-28",0
"5346",5346,"US1NJMD0043","WOODBRIDGE TWP 1.1 ESE, NJ US",40.5554,-74.274,"2015-11-29",1
"5347",5347,"US1NJMD0043","WOODBRIDGE TWP 1.1 ESE, NJ US",40.5554,-74.274,"2015-11-30",0
"5348",5348,"US1NJMD0043","WOODBRIDGE TWP 1.1 ESE, NJ US",40.5554,-74.274,"2015-12-01",1
"5349",5349,"US1NJMD0043","WOODBRIDGE TWP 1.1 ESE, NJ US",40.5554,-74.274,"2015-12-02",1
"5350",5350,"US1NJMD0043","WOODBRIDGE TWP 1.1 ESE, NJ US",40.5554,-74.274,"2015-12-03",1
"5351",5351,"US1NJMD0043","WOODBRIDGE TWP 1.1 ESE, NJ US",40.5554,-74.274,"2015-12-04",0
"5352",5352,"US1NJMD0043","WOODBRIDGE TWP 1.1 ESE, NJ US",40.5554,-74.274,"2015-12-05",0
"5353",5353,"US1NJMD0043","WOODBRIDGE TWP 1.1 ESE, NJ US",40.5554,-74.274,"2015-12-06",0
"5354",5354,"US1NJMD0043","WOODBRIDGE TWP 1.1 ESE, NJ US",40.5554,-74.274,"2015-12-07",0
"5355",5355,"US1NJMD0043","WOODBRIDGE TWP 1.1 ESE, NJ US",40.5554,-74.274,"2015-12-08",0
"5356",5356,"US1NJMD0043","WOODBRIDGE TWP 1.1 ESE, NJ US",40.5554,-74.274,"2015-12-09",0
"5357",5357,"US1NJMD0043","WOODBRIDGE TWP 1.1 ESE, NJ US",40.5554,-74.274,"2015-12-10",0
"5358",5358,"US1NJMD0043","WOODBRIDGE TWP 1.1 ESE, NJ US",40.5554,-74.274,"2015-12-11",0
"5359",5359,"US1NJMD0043","WOODBRIDGE TWP 1.1 ESE, NJ US",40.5554,-74.274,"2015-12-12",0
"5360",5360,"US1NJMD0043","WOODBRIDGE TWP 1.1 ESE, NJ US",40.5554,-74.274,"2015-12-13",0
"5361",5361,"US1NJMD0043","WOODBRIDGE TWP 1.1 ESE, NJ US",40.5554,-74.274,"2015-12-14",0
"5362",5362,"US1NJMD0043","WOODBRIDGE TWP 1.1 ESE, NJ US",40.5554,-74.274,"2015-12-15",1
"5363",5363,"US1NJMD0043","WOODBRIDGE TWP 1.1 ESE, NJ US",40.5554,-74.274,"2015-12-16",0
"5364",5364,"US1NJMD0043","WOODBRIDGE TWP 1.1 ESE, NJ US",40.5554,-74.274,"2015-12-17",0
"5365",5365,"US1NJMD0043","WOODBRIDGE TWP 1.1 ESE, NJ US",40.5554,-74.274,"2015-12-18",1
"5366",5366,"US1NJMD0043","WOODBRIDGE TWP 1.1 ESE, NJ US",40.5554,-74.274,"2015-12-19",0
"5367",5367,"US1NJMD0043","WOODBRIDGE TWP 1.1 ESE, NJ US",40.5554,-74.274,"2015-12-20",0
"5368",5368,"US1NJMD0043","WOODBRIDGE TWP 1.1 ESE, NJ US",40.5554,-74.274,"2015-12-21",0
"5369",5369,"US1NJMD0043","WOODBRIDGE TWP 1.1 ESE, NJ US",40.5554,-74.274,"2015-12-22",0
"5370",5370,"US1NJMD0043","WOODBRIDGE TWP 1.1 ESE, NJ US",40.5554,-74.274,"2015-12-23",1
"5371",5371,"US1NJMD0043","WOODBRIDGE TWP 1.1 ESE, NJ US",40.5554,-74.274,"2015-12-24",1
"5372",5372,"US1NJMD0043","WOODBRIDGE TWP 1.1 ESE, NJ US",40.5554,-74.274,"2015-12-25",1
"5373",5373,"US1NJMD0043","WOODBRIDGE TWP 1.1 ESE, NJ US",40.5554,-74.274,"2015-12-26",1
"5374",5374,"US1NJMD0043","WOODBRIDGE TWP 1.1 ESE, NJ US",40.5554,-74.274,"2015-12-27",1
"5375",5375,"US1NJMD0043","WOODBRIDGE TWP 1.1 ESE, NJ US",40.5554,-74.274,"2015-12-28",1
"5376",5376,"US1NJMD0043","WOODBRIDGE TWP 1.1 ESE, NJ US",40.5554,-74.274,"2015-12-29",1
"5377",5377,"US1NJMD0043","WOODBRIDGE TWP 1.1 ESE, NJ US",40.5554,-74.274,"2015-12-30",1
"5378",5378,"US1NJMD0043","WOODBRIDGE TWP 1.1 ESE, NJ US",40.5554,-74.274,"2015-12-31",1
"5379",5379,"US1NJMD0043","WOODBRIDGE TWP 1.1 ESE, NJ US",40.5554,-74.274,"2016-01-01",0
"5380",5380,"US1NJMD0043","WOODBRIDGE TWP 1.1 ESE, NJ US",40.5554,-74.274,"2016-01-02",0
"5381",5381,"US1NJMD0043","WOODBRIDGE TWP 1.1 ESE, NJ US",40.5554,-74.274,"2016-01-03",0
"5382",5382,"US1NJMD0043","WOODBRIDGE TWP 1.1 ESE, NJ US",40.5554,-74.274,"2016-01-04",0
"5383",5383,"US1NJMD0043","WOODBRIDGE TWP 1.1 ESE, NJ US",40.5554,-74.274,"2016-01-05",0
